building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
121,100120,01045859,rue Notre-Dame Ouest  (MTL+MTO) 4017 Ã  4029,1000,15.0,1940,37964.33488769548,293806309.82077146,293844274.15565914,1887662.268997344,6142653.451628038,8030315.720625382,587688548.3113183,16060631.441250764,603749179.7525691
122,100121,01084213,rue BÃ©rard  (MTL) 146 Ã  150,1000,10.0,1987,9389.850821209904,16110851.928484574,16120241.779305784,37475.47594482891,322555.2699907741,360030.74593560304,32240483.558611568,720061.4918712061,32960545.050482772
123,100122,01005038,rue de la CongrÃ©gation  (MTL) 630,1000,9.0,1900,10056.131466552586,70865145.76250876,70875201.89397532,500010.8653988466,1471688.4837191678,1971699.3491180143,141750403.78795063,3943398.6982360287,145693802.48618665
124,100123,01125552,rue Rachel Est  (MTL) 807 Ã  809,1000,13.0,1993,12149.73410334391,16088700.240601143,16100849.974704487,48490.34098576484,311487.5182056284,359977.85919139325,32201699.949408974,719955.7183827865,32921655.66779176
125,100124,05057800,rue Provost  (LCH) 582,1000,11.0,1961,15509.970084783401,112392315.40533075,112407825.37541553,693945.6012635336,2338336.743954609,3032282.3452181425,224815650.75083107,6064564.690436285,230880215.44126734
126,100125,05293099,avenue Laurendeau  (MTE) 38,1000,8.0,2023,8292.638176523114,13196897.307000626,13205189.945177149,29099.78081112635,265785.17215583037,294884.9529669567,26410379.890354298,589769.9059339134,27000149.79628821
127,100126,05197951,rue Ontario Est  (MTE+MTL) 1203,1000,14.0,1936,24160.740846133045,185699326.0365955,185723486.77744162,1201320.1079692822,3876199.5628609085,5077519.67083019,371446973.55488324,10155039.34166038,381602012.8965436
128,100127,01005899,avenue de l' Ã‰glise  (MTL) 1695,1000,17.0,1900,23167.171096773272,150267249.52249074,150290416.6935875,1151917.8431059124,3100951.378863751,4252869.221969663,300580833.387175,8505738.443939326,309086571.83111435
129,100128,01015371,rue Mazarin  (MTL) 6026,1000,6.0,2022,6519.335682915863,12815544.034057464,12822063.36974038,22877.06702845044,263126.35853289516,286003.4255613456,25644126.73948076,572006.8511226912,26216133.590603452
130,100129,05282485,rue Victoria  (MTE+PAT) 12325,1000,19.0,2021,24672.076435203544,26748173.605376475,26772845.68181168,86577.03388679586,512271.66749738646,598848.7013841823,53545691.36362336,1197697.4027683646,54743388.766391724
131,100130,02000096,rue Desautels  (MTL) 3274 Ã  3278,1000,9.0,1977,11221.195909652235,87501022.74752517,87512243.94343482,502057.6764399522,1828843.8241258613,2330901.5005658134,175024487.88686964,4661803.001131627,179686290.88800126
132,100131,05285970,rue Sherbrooke Est  (MTE+MTL) 6750,1000,11.0,2021,14949.238974863427,25445469.687136807,25460418.92611167,52458.52624961206,515718.86775455595,568177.394004168,50920837.85222334,1136354.788008336,52057192.64023167
133,100132,05054750,rue Victoria  (LCH) 2929,1000,7.0,2022,16791.557078879,56571661.55548977,56588453.11256865,58923.423411410186,1201241.820393713,1260165.243805123,113176906.2251373,2520330.487610246,115697236.71274754
134,100133,02009730,avenue LÃ©onard-De Vinci  (MTL) 7701,1000,13.0,2021,45713.02352439203,119769897.46306421,119815610.4865886,160412.03492269153,2509800.443043582,2670212.4779662737,239631220.9731772,5340424.955932547,244971645.92910975
135,100134,02095394,rue Deschambault  (SLN) 8985,1000,6.0,2022,8489.75852780198,21505093.507801965,21513583.266329765,29791.497836941686,449576.95670006564,479368.4545370073,43027166.53265953,958736.9090740146,43985903.44173355
136,100135,05287251,6e Avenue  (ROX) 53,1000,20.0,2021,25832.091575462044,25579003.93054441,25604836.022119872,90647.65479181446,482626.34151973785,573273.9963115524,51209672.044239745,1146547.9926231047,52356220.03686285
137,100136,03061847,boulevard Graham  (MTR) 2955,1000,9.0,2022,15366.979823940832,30189957.645949382,30205324.62577332,53924.42490396564,619792.8287254332,673717.2536293989,60410649.25154664,1347434.5072587978,61758083.75880544
138,100137,05282924,36e Avenue  (PAT) 1007,1000,7.0,2021,5400.237814407714,7673119.004876033,7678519.242690441,18950.029337118332,152623.49189828202,171573.52123540035,15357038.485380882,343147.0424708007,15700185.527851682
139,100138,03111001,chemin de Somerset  (MTL) 12235,1000,9.0,1932,5532.306188894158,38204624.37892098,38210156.685109876,275077.2714498599,792045.3679400232,1067122.639389883,76420313.37021975,2134245.278779766,78554558.64899951
140,100139,04001388,rue Deslauriers  (PFD) 97,1000,16.0,2020,20239.881124114123,22860444.967886847,22880684.84901096,71023.9723255256,440968.9784896925,511992.9508152181,45761369.69802192,1023985.9016304362,46785355.59965236
141,100140,05084563,rue Saint-TimothÃ©e  (MTL) 1800,1000,13.0,1990,23552.675016160283,52429065.64605329,52452618.32106945,94000.18411482671,1075607.0735539605,1169607.2576687871,104905236.6421389,2339214.5153375743,107244451.15747647
142,100141,01036508,place De Richelieu  (MTL) 7,1000,74.0,1925,62224.22627836049,383538491.7857111,383600716.0119895,3093912.3393225367,7880859.849329375,10974772.188651912,767201432.023979,21949544.377303824,789150976.4012828
143,100142,01036512,place De Richelieu  (MTL) 9,1000,12.0,1925,11020.66897674395,76357974.88590816,76368995.5548849,547969.5895647476,1582947.828796459,2130917.4183612065,152737991.1097698,4261834.836722413,156999825.9464922
144,100143,01036522,place De Richelieu  (MTL) 18,1000,14.0,1925,13229.991510798833,90551511.79522553,90564741.78673632,657821.5018902991,1876202.2870254836,2534023.7889157827,181129483.57347265,5068047.577831565,186197531.15130422
145,100144,01036523,place De Richelieu  (MTL) 20,1000,81.0,1925,76894.96372713968,471747639.40349054,471824534.36721766,3823370.5959296464,9692880.323168667,13516250.919098314,943649068.7344353,27032501.838196628,970681570.572632
146,100145,04056505,rue Pierre-Boileau  (IBZ) 430,1000,14.0,1977,10894.829797557171,72820556.22196251,72831451.05176006,487455.43500094087,1506227.278017003,1993682.713017944,145662902.10352013,3987365.426035888,149650267.529556
147,100146,04099709,rue BeausÃ©jour  (SLR) 3505,1000,12.0,1957,15535.028796893263,113070552.97908986,113086088.00788675,695066.7757691522,2352648.3103040094,3047715.0860731616,226172176.0157735,6095430.172146323,232267606.18791983
148,100147,05123595,boulevard De Maisonneuve Ouest  (MTL+WMT) 1315,1000,46.0,1962,96658.07235340556,617916215.8168207,618012873.8891741,4324666.248200238,12736036.536653487,17060702.784853727,1236025747.7783482,34121405.56970745,1270147153.3480556
149,100148,05077632,avenue Champagneur  (OUT) 634,1000,13.0,1913,20157.696794107185,140377261.427068,140397419.1238621,1002280.792767357,2912522.1861784705,3914802.9789458276,280794838.2477242,7829605.957891655,288624444.2056158
150,100149,03065410,avenue Papineau  (MTL) 8201 Ã  8209,1000,13.0,1982,15393.60948887286,25118699.88025037,25134093.489739243,61436.84847487411,500027.034946561,561463.8834214351,50268186.979478486,1122927.7668428703,51391114.74632136
151,100150,02018850,boulevard Pie-IX  (MTL+MTN+SLN) 8573 Ã  8583,1000,9.0,2021,14409.931721886871,32173253.309522685,32187663.241244573,50566.03769320813,666874.7533686347,717440.7910618428,64375326.48248915,1434881.5821236856,65810208.064612836
152,100151,05207870,rue De Roberval  (MTL) 1640,1000,10.0,1910,10738.75061450052,78532232.53292708,78542971.28354158,533952.0476555141,1634508.747189322,2168460.794844836,157085942.56708315,4336921.589689672,161422864.15677282
153,100152,02065217,rue De Rouville  (MTL) 3221 Ã  3231,1000,13.0,1885,16910.208453778,123802168.97427465,123819079.18272842,840809.210894997,2576348.5419134004,3417157.7528083976,247638158.36545685,6834315.505616795,254472473.87107363
154,100153,04080463,rue Shaw  (BDU) 43,1000,23.0,2020,13916.055935629185,9398927.365691671,9412843.4216273,48832.97315788228,161140.09424151242,209973.0673993947,18825686.8432546,419946.1347987894,19245632.97805339
155,100154,03013562,rue Marquette  (MTL) 7127 Ã  7129,1000,9.0,1952,8751.330265089806,64137004.64531085,64145755.97557594,391551.18349464657,1335085.0368334993,1726636.220328146,128291511.95115188,3453272.440656292,131744784.39180817
156,100155,01013060,avenue Chesterfield  (WMT) 60,1000,12.0,1904,15437.594870502802,108052150.47766705,108067588.07253756,767587.9334464484,2241155.5096690874,3008743.4431155357,216135176.1450751,6017486.886231071,222152663.03130618
157,100156,04001412,rue Deslauriers  (PFD) 36,1000,15.0,2021,10788.345979043985,8023775.327550165,8034563.67352921,37857.49439708492,142475.84559993818,180333.3399970231,16069127.34705842,360666.6799940462,16429794.027052466
158,100157,04092892,rue Fiddler's Green  (KRK+PFD) 16,1000,8.0,2022,11592.318532640707,25429564.97368228,25441157.292214923,40678.722646746144,526484.9811583827,567163.7038051288,50882314.584429845,1134327.4076102576,52016641.992040105
159,100158,01046326,rue de Verdun  (VRD) 3936 Ã  3940,1000,19.0,1925,22605.754636617025,150022280.18110588,150044885.9357425,1124003.0996456107,3099998.6444549086,4224001.744100519,300089771.871485,8448003.488201039,308537775.359686
160,100159,01046326,rue de Verdun  (VRD) 3936 Ã  3940,1000,19.0,1925,13895.84264558902,90325309.99215609,90339205.83480167,690928.945169119,1864258.6260873585,2555187.5712564774,180678411.66960335,5110375.142512955,185788786.8121163
161,100160,04073299,rue London  (BCF) 299,1000,18.0,1984,28315.90785128678,42743492.96296116,42771808.870812446,113010.54124735905,842953.4347317221,955963.9759790811,85543617.74162489,1911927.9519581622,87455545.69358306
162,100161,02020901,rue Chatelain  (MTL+SLN) 6973 Ã  6977,1000,8.0,1963,8494.583828000059,66045011.854376875,66053506.43820488,380063.8589102289,1380045.1741343548,1760109.0330445836,132107012.87640975,3520218.0660891673,135627230.94249892
163,100162,03008088,boulevard de l' Acadie  (MTL+MTR) 8475,1000,12.0,1965,16165.590742168722,121581510.05851953,121597675.6492617,723279.318143904,2534706.453033102,3257985.771177006,243195351.2985234,6515971.542354012,249711322.8408774
164,100163,05286106,rue Richardson  (MTL) 1744 Ã  1746,1000,10.0,1909,19501.91470265248,154533411.63953313,154552913.5542358,969674.0023577502,3231662.3199022096,4201336.32225996,309105827.1084716,8402672.64451992,317508499.7529915
165,100164,03009693,avenue Wiseman  (MTL) 7521 Ã  7523,1000,12.0,1921,13859.250759774934,98632964.50572117,98646823.75648095,689109.5237988504,2049398.0679127008,2738507.591711551,197293647.5129619,5477015.183423102,202770662.696385
166,100165,03080272,avenue De GaspÃ©  (MTL) 6666 Ã  6670,1000,13.0,1928,14934.678738999553,103648876.40432478,103663811.08306378,742581.9427260243,2149660.996253311,2892242.9389793356,207327622.16612756,5784485.877958671,213112108.04408625
167,100166,05057336,10e Avenue  (LCH) 684 Ã  686,1000,8.0,1950,8586.781342365373,64220006.02585771,64228592.807200074,426951.85362952104,1338188.116593979,1765139.9702235002,128457185.61440015,3530279.9404470003,131987465.55484715
168,100167,03114164,chemin de la CÃ´te-de-Liesse  (DVL+LCH+MTR+SLR) 3834,1000,10.0,1976,10335.08125903917,74558442.7858635,74568777.86712255,462411.2193129077,1550554.68092941,2012965.9002423177,149137555.7342451,4025931.8004846354,153163487.53472972
169,100168,05093515,12e Avenue  (LCH) 793 Ã  795,1000,10.0,1938,10092.971513845623,73034432.5963991,73044525.56791295,501842.6258516205,1518495.59185466,2020338.2177062805,146089051.1358259,4040676.435412561,150129727.57123846
170,100169,03019406,rue Parthenais  (MTL) 9835 Ã  9837,1000,9.0,1951,4084.1413002324707,26966340.960849237,26970425.102149468,182732.26026500305,557272.2060442262,740004.4663092293,53940850.204298936,1480008.9326184585,55420859.1369174
171,100170,01040587,rue Sherbrooke Est  (MTE+MTL) 1150 Ã  1160,1000,50.0,1968,155036.38444023955,1013608525.8744154,1013763562.2588556,6936623.115969654,20945659.375352547,27882282.4913222,2027527124.5177112,55764564.9826444,2083291689.5003555
172,100171,03067901,rue de Bordeaux  (MTL) 6728 Ã  6730,1000,5.0,2021,4591.549962677497,9777106.553470787,9781698.103433464,16112.254586907715,202008.66965198805,218120.92423889576,19563396.206866927,436241.84847779153,19999638.05534472
173,100172,03067900,rue de Bordeaux  (MTL) 6724,1000,13.0,1926,14102.573071875291,96116106.93012972,96130209.5032016,701207.9932996529,1991098.509661718,2692306.502961371,192260419.0064032,5384613.005922742,197645032.01232594
174,100173,05060652,10e Avenue  (LCH) 864 Ã  868,1000,9.0,1988,9931.490979068743,18570336.889875803,18580268.38085487,39637.19534730786,374862.3725596903,414499.5679069982,37160536.76170974,828999.1358139964,37989535.89752374
175,100174,05057443,9e Avenue  (LCH) 971,1000,10.0,1949,9324.09236906706,66095896.998565935,66105221.090935,463612.4249193281,1372301.3864809952,1835913.8114003234,132210442.18187,3671827.622800647,135882269.80467063
176,100175,02059006,boulevard Saint-Michel  (MTL+MTN) 7215,1000,10.0,2022,32415.257699522313,76282784.39486699,76315199.65256651,113748.70986928389,1587001.9186343004,1700750.6285035843,152630399.30513301,3401501.2570071686,156031900.5621402
177,100176,03005808,rue Coffee  (MTL) 7339 Ã  7345,1000,10.0,2000,4933.7186361866,5577050.162353776,5581983.880989963,19690.776519188737,105254.01135183971,124944.78787102844,11163967.761979926,249889.57574205688,11413857.337721983
178,100177,05209271,rue Sherbrooke Ouest  (MTL+MTO+WMT) 7356,1000,38.0,1932,75539.03993038925,495454234.57867306,495529773.61860347,3755951.3668470643,10227918.796923144,13983870.163770208,991059547.2372069,27967740.327540416,1019027287.5647473
179,100178,04020497,rue Couvrette  (SLR) 1230 Ã  1232,1000,8.0,1959,8591.268332730171,67124637.94031562,67133229.20864835,384389.70779330505,1402999.2990762552,1787389.00686956,134266458.4172967,3574778.01373912,137841236.43103582
180,100179,01005882,avenue de l' Ã‰glise  (MTL) 1783 Ã  1785,1000,12.0,1910,15863.396218253618,112448891.4180231,112464754.81424135,788759.6236819052,2336134.03530573,3124893.6589876353,224929509.6284827,6249787.317975271,231179296.94645798
181,100180,01040496,rue de la Visitation  (MTL) 1684 Ã  1690,1000,14.0,1880,11708.785774313741,79176750.87095168,79188459.656726,582184.125899395,1638973.2639364074,2221157.3898358024,158376919.313452,4442314.779671605,162819234.0931236
182,100181,03057764,croissant Geneva  (MTL+MTR) 308,1000,14.0,2022,28111.240944741137,37617437.53530494,37645548.776249684,98645.44098120852,743317.1201068137,841962.5610880223,75291097.55249937,1683925.1221760446,76975022.67467542
183,100182,03081461,chemin Tyme  (CSL) 7472 Ã  7474,1000,10.0,1960,11195.961565592133,84122657.39008285,84133853.35164845,500928.6438263782,1753814.5664842182,2254743.2103105965,168267706.7032969,4509486.420621193,172777193.1239181
184,100183,04061081,boulevard Chevremont  (IBZ) 3251,1000,15.0,1986,6938.336243765781,6162830.199580021,6169768.535823787,27691.32949514477,110728.55130995598,138419.88080510075,12339537.071647573,276839.7616102015,12616376.833257774
185,100184,02084530,rue d' Amos  (MTN) 5405 Ã  5407,1000,9.0,1964,9829.804390707273,74744173.84416156,74754003.64855227,439804.1698935708,1559345.7859539974,1999149.9558475683,149508007.29710454,3998299.9116951367,153506307.20879966
186,100185,01013674,rue Sainte-Catherine Ouest  (MTL+WMT) 4827,1000,16.0,1890,20937.847146827797,138664541.42601937,138685479.2731662,1041071.4205850714,2864929.961842435,3906001.382427506,277370958.5463324,7812002.764855012,285182961.31118745
187,100186,05126027,avenue Victoria  (MTL+WMT) 205,1000,19.0,2005,37746.87222852112,70274561.0228438,70312307.89507231,150650.10393958548,1419394.0050248741,1570044.1089644595,140624615.79014462,3140088.217928919,143764704.00807354
188,100187,01010353,rue Hadley  (MTL) 5819 Ã  5821,1000,9.0,1900,10170.866063081288,74191229.23612042,74201400.1021835,505715.69782792893,1543245.3671432014,2048961.0649711303,148402800.204367,4097922.1299422607,152500722.33430928
189,100188,04044721,3e Avenue  (LSL) 392,1000,34.0,1955,33634.29376524813,212182577.2743764,212216211.56814164,1504862.3615914204,4369667.785393599,5874530.14698502,424432423.1362833,11749060.29397004,436181483.4302533
190,100189,05007183,boulevard Poirier  (SLR) 2695,1000,16.0,1997,25547.93809286881,45292071.645391725,45317619.5834846,101963.40257894722,910045.33336991,1012008.7359488573,90635239.1669692,2024017.4718977145,92659256.63886692
191,100190,05011585,boulevard Poirier  (SLR) 2675,1000,16.0,1997,25091.445519688583,43798400.48847036,43823491.93399005,100141.51245833247,878593.1140009493,978734.6264592818,87646983.8679801,1957469.2529185636,89604453.12089865
192,100191,01000291,rue Le Moyne  (MTL) 386,1000,19.0,1860,33699.86106234449,234441269.60263205,234474969.4636944,1675624.14529375,4860258.30695267,6535882.45224642,468949938.9273888,13071764.90449284,482021703.83188164
193,100192,05269595,rue Wolfe  (MTL) 1857,1000,19.0,1917,23662.897836051136,153093208.17253122,153116871.07036728,1176566.3629400157,3160082.6271794518,4336648.9901194675,306233742.14073455,8673297.980238935,314907040.12097347
